x,y,class
3.944457651529431,-1.1931138926848934,red
4.6461595392650805,1.6370706635353365,red
3.454068979890506,-0.32698311533443736,red
4.274965684385274,-0.7376855047716917,red
3.0374860577294442,-0.5967449527484334,red
4.710956014066251,1.8164777546994562,red
5.204038213504057,0.8730752859549796,red
4.224376256120816,1.0082014858917865,red
2.8485009790958533,0.6462248614157573,red
4.685890615330768,1.759272857375687,red
3.8111516754390453,0.30691510451963033,red
3.0188174914655,3.1450081768752987,red
4.378927051462466,-0.9900346543181147,red
4.944117681981775,0.45563750784950197,red
3.6732726859369995,1.7350817911936711,red
4.496511417609373,0.8081678970512854,red
3.279557396623817,1.9388980190244371,red
2.215516921535212,2.540006586683231,red
3.5973800959298257,1.9060540405091664,red
5.947002463941342,0.7255257540651867,red
3.630240430716617,0.9904835640353408,red
3.3068264515756076,0.6082609928495791,red
4.102998798179615,0.998928792167883,red
5.108269402358595,1.274465001091576,red
4.6984208629038635,1.8299836339543418,red
1.681952352751673,0.5123648894264334,red
3.186975555955704,0.057618058819715934,red
3.6604509869222337,1.2331918595784046,red
3.0495325643044526,0.6403689513243949,red
1.4286224057296786,0.2998841633869619,red
3.7704767552770706,1.4246228343986913,red
3.754992107595399,2.27006614780771,red
4.510375224893551,2.1965767242874055,red
6.3830068756943135,0.2828753912536107,red
3.0201024725601084,0.36102397929491337,red
2.3091759069899975,3.2383521584515487,red
4.329568876461275,0.9377811177656757,red
3.2877411373484917,1.4446003525065145,red
4.734204685776676,1.8930558686669967,red
4.20259376269603,1.2427007074699379,red
4.4513228892245325,0.8185622618010695,red
4.290842765268355,2.5225196228907802,red
4.50862658136137,0.9679830083237996,red
2.5748488895854766,1.6631630573225065,red
3.1693123906559233,0.2316178276407872,red
1.936735949514886,-1.2501199422443818,red
4.971031675678777,-0.38045225130641636,red
4.628096706154155,2.7375356631690613,red
2.364330873010216,2.121986620568266,red
3.4929669389505285,0.9954486009771564,red
4.527133213061985,0.7582675609367124,red
2.9702241801781972,1.3794030816286678,red
3.609883369102538,0.7406484759748387,red
3.3302134677781385,2.024538076413699,red
2.9501477928889996,0.979062615918541,red
2.839535612149147,0.23781233440544602,red
2.78318671494071,1.6607794459987617,red
4.964604147297099,0.33289111547169725,red
2.8224222421000125,-0.71454447105718,red
4.078562522831306,1.9045039850129495,red
3.083754254111207,1.385082416623299,red
4.176451870135239,0.1962820460703424,red
4.256141364380177,0.2069745435567958,red
4.370006789148322,1.3285254304409884,red
2.1553223184092007,1.0236028907908705,red
4.00232939620295,0.5356670046058556,red
4.920871196749555,2.73201255007848,red
5.432427347228256,2.2293956610246592,red
3.472275558876421,-0.6911672505813387,red
4.022687266566605,1.5382852707816785,red
5.7181327593310085,0.7078270027904114,red
5.471441914342464,0.31168362631808555,red
4.364021855897037,0.7243523934922501,red
4.0314229373750745,1.545358954162936,red
3.4004773387248655,2.888189362000659,red
2.6129421930925516,-0.06416897902594942,red
4.38808997782713,0.19963415026764875,red
3.591179693062769,0.7690405426895905,red
4.725404097427393,1.2869438240791407,red
4.669463311714806,1.6506737987654332,red
3.7336253363429073,0.22930271982301387,red
3.358294343237006,1.8583333228961245,red
3.9862640773214784,2.7315090177713803,red
4.320104576465004,1.4589098024802651,red
5.177649350954818,0.21392526710650805,red
3.717279011684034,0.13487451872396883,red
5.69714225437284,2.2962322898349763,red
3.9725073227669996,1.9585319558937262,red
4.244626434609446,0.3086975195264592,red
5.19208879753569,0.664455056329335,red
4.260300158726486,3.0031572362169814,red
3.463803036229848,1.52837073653949,red
4.147934697599748,0.3378432150910837,red
3.8138357400768825,1.6978640039317412,red
4.425946091221645,1.1403795626432343,red
3.115387614527105,1.4367182845823432,red
5.922171658897704,0.4846723011880052,red
2.155151782370657,1.195424353613433,red
2.721555979044918,0.43865598812448214,red
3.114127534026321,-0.17830745196220388,red
4.966463933800842,1.0497138095285319,red
4.044191159605305,-0.7190093568041733,red
4.331921047354001,-0.2635816331181584,red
4.817328072516912,-0.42834035524141867,red
2.472401239463033,2.469089683215727,red
5.075094763209229,1.2325839023915495,red
3.6013359972866934,2.686946976800005,red
3.6532487047837403,1.585745087450812,red
5.144662300667767,1.7309052685776922,red
4.569433021738997,0.5403217928652978,red
5.022268773883891,2.8418382535511144,red
2.8696745703713944,-0.14186031413126732,red
5.248597751245205,1.7022811451931654,red
4.255591799956995,3.208296425327132,red
3.7874270856724794,0.4572623906245409,red
4.1822760505545835,0.7779898452222842,red
3.675469845120907,1.2289160906436487,red
2.886826790638132,-1.2626112555050777,red
3.342365285463388,0.48737034187152894,red
5.841943772705195,1.4704957209452294,red
4.421657279425752,2.8257302821867842,red
3.7543994961318274,0.6891055517382323,red
4.394570171080329,0.951731785180391,red
4.026152133373001,2.1197899111181835,red
4.212836207684544,-0.6266403412319521,red
5.120627538885133,1.422330439834228,red
2.5147838934309386,4.398034209940128,blue
5.342209398339013,1.5289870067595324,red
1.9361077627674281,0.48664620897984534,red
4.869574095494144,1.2259675402033356,red
5.766146943103179,0.8159846589963053,red
3.879933434554001,-0.26205254604952155,red
4.020306886750659,0.7368993918196816,red
3.4125324398574115,0.6144596988821087,red
5.6715627344678605,1.4906637044395692,red
3.640827794951326,0.09905885879092224,red
3.8354220569833593,1.1322177680103942,red
3.180707861317031,0.7463269098559195,red
4.330972659526285,0.31178699366041684,red
4.489785838793071,0.18608609883189964,red
3.7624462569706894,-0.9521404494090555,red
3.4637263458659677,0.8063580773347672,red
2.8781939476643004,1.5504351499737723,red
3.624876252040971,2.711117726186175,red
5.140639769468445,1.813200216166865,red
4.420122645607538,0.9837949396556995,red
3.873023309700756,2.776944025726441,red
3.4707384871528792,1.7621318876731786,red
1.710098757679705,1.3162690951785767,red
2.897548916204068,1.4120760076042613,red
5.496419003606363,0.23885539836478553,red
3.290910268610815,1.7824876710364284,red
5.681615474816109,1.2864897446027297,red
3.6062527128098387,1.484044594006311,red
5.037899542068152,0.9693447367562511,red
3.611925485919995,-0.372936872376491,red
4.215134424009585,0.2545711796028147,red
3.9222714760166615,1.13868884969573,red
3.991699182786256,2.3056134791536422,red
3.6502251198528946,0.9844978824787911,red
3.6168699422171784,2.946360089357074,red
2.8495939154910586,-0.19149975928672247,red
3.3873232420618415,1.4877980330551792,red
3.4866649071584677,1.895967030614455,red
6.237670265948079,0.929197721238209,red
3.5388724525472055,1.844679167877222,red
4.379511396281717,0.9441343530688956,red
3.6504622127676836,1.9224777448173145,red
2.191754483817094,1.1948738849769764,red
4.286653121684012,-0.10401883397996103,red
5.223998185023431,1.8105140210281263,red
5.01311371041401,0.5150367146645677,red
3.822070387312677,-0.30166474567865453,red
4.353206862569756,-0.8049289065613483,red
4.622031852112036,-0.36927224998344776,red
4.40901291915822,1.4936174325356153,red
3.8887583643874706,1.4440584994651033,red
3.5433993440983276,0.8463092085728126,red
3.7583021194134876,2.880260701799971,red
4.096466850390734,0.19758196154384766,red
3.756235848889313,2.247710727322059,red
4.276383302600463,0.8715421410776394,red
3.6157898387516147,-0.9693643247340102,red
4.0065918598555506,3.006901446164717,red
4.163776248705329,2.7134537375189187,red
4.577084183071555,1.5444084041428452,red
2.1953760423894377,2.398998134012464,red
2.4682021617887004,2.224652270471866,red
5.652357248777929,2.2428811793657824,red
3.770474075018388,-0.5736448681589132,red
3.7012328153547243,0.19911968673716407,red
3.9877323861429055,0.39312907725831503,red
4.531195507276917,1.9996731932574185,red
4.6087770905249545,0.6441528939299931,red
3.8187501256979997,2.1387517364478126,red
5.72318952827105,1.1177288496550042,red
3.7527808987867584,-0.19116724016559172,red
3.444992586229315,0.3614071956702023,red
4.291352633221897,0.7888237533313838,red
3.8356298231086203,0.9788981035621208,red
3.1921684250391853,0.3908968651091277,red
4.551623045131106,0.12127960267184335,red
3.577876208092558,2.8002147655513707,red
3.6325634268971254,3.0490158002776497,red
5.4046977026070095,1.4458419220737508,red
3.6672584975808724,0.05456486933187421,red
3.8642968684985037,1.025708237275088,red
3.732763517779866,-0.06665040645830733,red
0.8096493714335689,2.1517336635690247,blue
3.4507858265560816,0.9834130807897308,red
4.2207259906656445,1.4972017012448677,red
5.266628801028074,1.3787285600711658,red
3.79063171330183,1.120558416210905,red
3.16387371477006,1.7215656066404477,red
4.340581748643585,1.946313228724379,red
5.690569577761511,1.4076272736194169,red
5.764581244796288,-1.0345482964602528,red
3.307641342332859,-0.13513179809972264,red
3.5616977417435787,-0.19184623857706495,red
3.9542252483447333,1.5052337534961926,red
4.0803380741886786,1.2065999642565877,red
3.7515530660345626,2.8893713717038336,red
2.311284738443348,2.6345169421539554,red
5.907672625480927,1.0641168896065136,red
3.527067281142166,1.3747001371611836,red
2.919770428421539,-0.4691391997973442,red
2.801016808305578,0.3008007449873362,red
4.805593665230381,2.2685647723261453,red
4.381348926929212,0.30741407413640354,red
3.7464053821012326,2.248775246530118,red
3.509935493603668,1.265720281274981,red
5.340488908866471,1.8462365940397403,red
4.297805310348203,-0.28699910521414496,red
3.5712112808221437,1.1317081422911806,red
3.5029193484992636,-1.479421820093413,red
3.642642561924486,0.2002000762785382,red
5.483630988540113,2.24886778853132,red
4.155059898013986,1.442488061852657,red
3.7578831146561633,2.295727471707397,blue
4.774841996171028,1.6102293355764998,red
3.997087392440824,0.9286513732159942,red
2.7947751044121345,-0.6768220304461063,red
2.2548613772947546,0.8805146877097982,red
3.7970086279201976,0.8601100119522288,red
5.703479528061215,-0.4363765238084387,red
3.9519498284349335,0.9741260470668061,red
4.504927491651415,0.010251303178154147,red
5.3784744666447075,0.4963263556901104,red
3.8287062058925097,1.0263089627643525,red
3.1931630520281518,0.8804298714408565,red
2.425342808512897,1.7425907445237765,red
2.832630150667236,0.7959440921773173,red
1.4869405368080248,1.087007252898038,red
5.523221280019761,1.7469147555161562,red
2.4555031298202152,0.5527393586259554,red
3.401999557135256,3.2001882634897947,red
3.492165511489313,2.610859176786227,blue
3.6001783071247595,0.8524871352534947,red
4.290796956888245,1.9385207281194186,red
4.759488927447006,0.4353387091474139,red
2.5716257319565816,1.05922240488658,red
4.221512003463059,2.799225574912618,red
5.14724086639122,1.147201171526274,red
3.410222570257764,0.4993057871969352,red
2.6348493131781154,1.5698217916686383,red
4.247353142980001,1.4664790728765322,red
5.468727308481283,1.953991934757045,red
3.478612381986592,0.11944262917820991,red
3.0534630478544202,0.7343719935069022,red
3.289697648264304,1.9962098285625385,red
3.9547779925932796,0.2451250560523902,red
4.758612981579948,0.9521180303084965,red
4.277650558163258,0.6022099874268747,red
4.585954895303482,0.8427114332596665,red
4.742872304691524,1.013706551935413,red
2.928941939546616,1.0405887435308683,red
3.8812129074441706,1.6620214299893754,red
3.8138832888301453,2.1716468802459357,red
3.7679122757238432,-0.14995201213743092,red
3.787403829794208,1.16237805101429,red
4.834377057943888,-0.12398516046311192,red
3.4211844800235234,1.0687665695761168,red
4.031158784221032,2.121921904941069,red
3.599520792759225,0.550357260902343,red
2.8588848269355123,1.0473884470057362,red
4.530356293887763,0.8793987434615816,red
3.9666798044738223,-0.7150945437084821,red
4.085571822666807,0.861200765417176,red
4.565859200682295,1.5220483601074366,red
2.5892744958311993,1.6188739244857535,red
3.9908174666487732,1.552170216733121,red
4.793864027124656,1.3817569470687465,red
3.4826777987579867,0.9261114465938217,red
4.250710945633531,0.24447894213452925,red
4.869053582998269,0.23317841538695583,red
3.2786886271710305,0.443428178864522,red
1.766751005234438,0.4299509220341792,red
4.274806859090809,-0.27562876557197025,red
4.286373434207178,2.0524652650880792,red
3.142715631496017,-0.709971885553357,red
3.0892164414107803,1.1499275154215471,red
2.264814849425398,-0.9332773732371746,red
3.4955398941701947,1.4108009908240722,red
3.9503368421506826,1.8576142929219839,red
3.744762037963781,0.7370917869050653,red
5.569391519007282,1.19334344661779,red
2.7035870714826378,-0.39060206661718455,red
4.357232872987056,-0.6273299526784493,red
4.927521251611229,-0.3178104316260728,red
5.677018451883837,0.8830308024796601,red
3.1445177492815546,0.03239561751371056,red
3.642579661781721,0.47230255839773505,red
2.643510372624425,0.32861318002576156,red
4.293979565216463,2.7398660056253936,red
5.325886847063898,-0.9238376962265926,red
3.051980501401751,1.066772451498992,red
4.921706731190828,0.27017334772911994,red
2.7329460897848534,1.6123616709002944,red
3.0693062610121085,0.9097271349195052,red
3.447492751300599,0.3745919839553514,red
5.151073956085995,1.9836893053841869,red
3.782623652337204,-0.31910874502889075,red
4.4430574008871115,2.6397459546613025,red
4.621563314492554,0.8771169907195444,red
4.546841698647756,1.6986698858727978,red
4.759984517932696,-0.4439626434739019,red
4.666267981193805,0.5264387301041862,red
3.6602022023072123,1.1469659953117475,red
2.125677056754113,1.0811813571402653,red
3.596424804332189,-0.21395889281535152,red
4.308202264028047,1.01553291494768,red
4.71003444125994,1.2977928338058478,red
5.088079013452639,2.506596363730805,red
2.825448850678513,0.25440062707501043,red
3.8010080533764,0.953661154355242,red
5.07282990542999,1.3848372335148271,red
3.417527425046367,0.1631164303952911,red
3.9175402212664476,2.984883355792684,red
4.824955022846136,-0.1413813220935929,red
3.1587829474030467,1.089522445941634,red
3.123717174698144,3.355026250078372,red
4.561099986219152,0.07408706608133386,red
3.008164016184661,2.018221961829317,red
5.38344369131303,-0.5827259619735512,red
5.562696316492073,2.104861674012602,red
3.282056572247325,1.4797050920626598,red
2.599438944796992,1.6212423060246144,red
4.438839708594918,0.4173689183459791,red
1.911116172326437,1.966188149658655,red
4.41265827456216,0.21726090931676967,red
4.110431145499177,0.4887723786703442,red
2.9258336804412046,0.6340290183389206,red
3.4964164872829304,3.00519833272432,red
5.186544303124569,0.83234786645425,red
1.6805218894855125,1.203102145963561,red
3.495191333945328,1.0725918547955557,red
6.290098979808627,1.6201681719010628,red
5.16833004470736,0.8395941393056288,red
2.7006030756435333,2.9419716535291327,red
4.851111937603405,1.7452358061868742,red
3.826294416185668,2.4972093267892834,red
5.017863740265154,2.371994159585139,red
3.4948169145924313,1.7798678576407032,red
4.495402303994954,-1.6893033186853885,red
5.763325177352696,1.2988914348228076,red
3.422609728817064,2.750036325572066,red
5.198722797216532,0.45528515890510424,red
3.6077553654169137,-0.27937451562828985,red
4.4942440837043005,1.041608145370883,red
5.527917133879886,-0.8168891686909059,red
3.155018021274873,1.03492153607736,red
5.373967032868602,0.0448021282822183,red
2.4851788548881015,3.67912122309162,red
4.471251728567273,1.6106569990012052,red
3.4465220137553336,2.524863220733974,red
3.829393231887072,0.614020771621526,red
3.6360156780540835,0.1448288289963553,red
5.098114472742843,-0.6716949380110024,red
4.826167177075248,1.0234015358099806,red
2.9491522221056656,0.5621295028319455,red
2.8578108549861962,1.0298284782526668,red
2.67843496172995,0.8696637859507668,red
2.645065109346513,0.9349650575479831,red
3.161921114798865,0.8613373406012277,red
3.591440372887051,3.1690109396319524,red
2.8223949916479776,0.7292276320873352,red
3.9607165959201494,0.7354821919972888,red
4.868735333076661,0.70093501225733,red
2.9281216068679745,-0.13013065426232706,red
5.2805223478052605,-0.11845985625875977,red
3.4682611181521183,-0.6253661432933604,red
3.1313668507663417,1.041848095718134,red
2.980920537924897,1.1517640034282766,red
3.8405722957762216,0.6923451661179435,red
4.744113164052199,2.9753015512038683,red
4.520945277421387,2.5233852520534406,red
4.811059111598173,0.3641830511540153,red
4.85323289804929,2.290012176394745,red
3.7116097652946003,0.6288592372649291,red
5.045021533771597,-0.8207161925220934,red
3.9871849186458372,0.9176631757529197,red
4.665567036926868,0.9714659861050348,red
3.680341005310767,2.0426823335201183,red
6.399561424713244,0.1751835197222399,red
4.929715392125969,0.10431329247716514,red
4.103674073796485,2.1273874066165077,red
4.887643309718151,1.5502729296698634,red
3.810798436163147,1.2548544135201596,red
2.729999925805485,-0.3139100703334805,red
2.853929273916097,-0.04973185516911438,red
1.9012120015475285,-0.4848427370541284,red
3.728903093333149,1.0666369468355654,red
1.8247083421098558,-0.6255557239415592,red
4.001521381367556,0.8279562667871178,red
3.8669576468978955,0.9895614930035356,red
4.786840644185432,1.3930683090417837,red
3.7446602318654048,1.4633052375286661,red
4.55331051417994,0.6548206183988821,red
4.334075084301411,1.09344079967321,red
5.70637888498867,0.24223119899748036,red
2.6868937497914294,-0.039367829899906503,red
3.854528910492074,1.0042058132026155,red
4.457000611187831,1.973258620124072,red
4.132323711161252,1.1793663110221067,red
3.214483358330871,2.1870848636492437,red
2.1478391640395227,1.5926847031339397,red
3.9767033600058928,-0.3665399382107948,red
4.128175070113185,1.8403100937523127,red
3.438927653870885,-0.784210933428579,red
3.674492437935371,-0.9045099318336456,red
4.310068694804014,0.21734945363599245,red
2.4629230435439085,2.157510080980818,red
3.134662328897777,1.0080404168044848,red
3.103616856570398,0.700197083180476,red
4.7168376719759,1.8905622020426047,red
3.775666943913375,0.5701722587368583,red
5.946442773523,3.2884651789780093,red
4.260370957000838,1.6680592056721242,red
2.1537990154395654,2.127150760908923,red
2.8771452574862355,1.5349652321227016,red
4.682659759475196,1.3839091409309119,red
3.8645543538183613,-0.5904414148258859,red
3.5405338002382747,1.9813589772073161,red
4.0880151118064,1.8055513629881306,red
5.940031851962564,1.7652186274526254,red
4.306006170057489,-0.35480949415253105,red
2.9562422668252384,1.459903852720673,red
6.398803937984841,0.8237492898280985,red
4.3863938534230575,2.6722194477668433,red
6.238296659037588,1.627166178230889,red
1.7789479775496022,-0.9326180255465708,red
3.235498175090756,2.7926405760821496,red
3.0679961569706804,0.8972402419865191,red
4.28931477081093,1.3707967083412718,red
5.485711070080793,1.160909062199472,red
4.479894801936926,-0.4432610161699708,red
5.152458940966612,0.576364008373032,red
3.5143315710419505,1.0532327447685184,red
2.6437837196079137,1.3056869091986207,red
3.0356438949926945,0.8306017686377133,red
2.601192569321911,0.296421035235769,red
4.753494897605822,3.810658788949474,red
3.2989676990869876,2.752790526114871,red
4.245243255913883,1.225202678409579,red
4.191297963078672,1.372974484555093,red
2.41186879893549,1.0080011582309192,red
4.543760046133625,0.5000905927105228,red
4.33999618243348,0.0759558852955996,red
4.930531744402753,1.4574379362564005,red
4.269629509005325,1.9835956193157265,red
5.52653025769568,2.6084529586146106,red
4.280917827654168,1.5342523086599105,red
3.5931323490876355,2.591398113371195,red
2.3887930865535343,0.925866521675505,red
3.8454282993038036,-1.5731828140568753,red
4.569299494137114,2.3742096206685144,red
1.5747613769761388,1.4430546797730215,red
3.769261363662122,0.31468592165595344,red
3.8438045628721604,1.1960623993906596,red
4.265997576970538,-1.738024992980589,red
4.131864204838962,1.1300565284251023,red
3.1258565736971553,1.197428673250983,red
3.142943249308271,2.3759102683963214,red
3.5348890906023924,2.6950179760053365,red
3.011361288963066,0.7991747288966246,red
4.1518384364353285,3.4023090268156393,red
5.842248481358658,1.1022259639895,red
2.913812547365965,1.0725368029891502,red
5.243649496010066,1.1025032964533243,red
4.333438242580237,1.2918463423898154,red
4.785087196446562,-0.28465009101044303,red
4.427737685676689,0.8133995902958502,red
4.62932168758653,2.261996677087943,red
2.8086522646179457,1.6865292320654852,red
5.972799565452968,0.9430728343746013,red
3.158469952438757,-0.3342712140988695,red
2.5329247112144815,1.7411526037634268,red
4.72106328352416,-0.34734236795881057,red
3.1361553558937896,2.3013389069103303,red
4.02036997949129,1.9707923300647625,red
3.7552315041315456,-0.35653418193827857,red
3.5476528325496757,2.098042282935346,red
3.647699587697618,-0.37645784524507264,red
3.6365937105852413,1.3161675176728487,red
5.909328833055893,-0.641271222179489,red
1.842641402048579,1.6060371893205607,blue
3.2374841212365704,0.6646631540264485,red
2.907497864926739,1.810789754799215,red
3.4152924558636086,0.32827499494760526,red
4.013488701298149,1.0731077103503899,red
5.4204517262852185,0.9660997428036466,red
3.530477563973563,1.6398940999254112,red
4.542475658529308,1.3855511101833098,red
4.021590222470518,0.7626178044373624,red
3.706112275255378,2.4521889347176082,red
3.1193886819045047,2.0607859866939453,red
3.4073880107870744,0.44417203558831,red
2.9994059372761663,0.48742735123440484,red
5.14829785557875,2.2071346085881656,red
4.282130361559109,1.425121397527091,red
4.678414120005533,1.393642430759923,red
5.419294882360669,1.2720142682713642,red
3.7192496486395,1.8086591298455037,red
5.124429238897971,1.424495519300641,red
3.440090252870241,0.26813406709395016,red
4.201261790419798,0.6378713101477012,red
4.322861940756199,0.9780408532986221,red
2.7329531530608433,-0.3681227203645221,red
4.7642361521304375,1.2459548367916893,red
5.301659789725374,1.3544900245364626,red
2.398399402451834,0.9376702036047728,red
4.708631881161245,0.8370953680944029,red
3.9562809716911316,2.300405634104618,red
3.7154647417175832,-0.8386885752429083,red
4.17421339729901,0.9250828673620902,red
3.9546694423037687,0.7373512945622427,red
2.042994587785231,1.2651027382298046,red
4.249501816086688,0.5560723886902823,red
4.979458327818629,0.6945294266228843,red
4.942055937943788,3.1723284781742738,red
4.200172598131898,0.4742411166481596,red
3.1087398675778597,2.886074486560834,red
5.673405955572175,0.9675262032370137,red
3.4827317711355756,0.8285495187485337,red
2.351811293508094,-0.6172978718388973,red
2.6540681144695526,2.507635011220289,red
4.363003582991599,-0.27071009337247065,red
4.8296240991401795,1.1581388865038171,red
4.834779745640286,2.5301868314703078,red
3.2087440965738865,2.645239662639864,red
3.8764771626670873,1.7125382807767722,red
3.1905113158164613,2.7793722470883937,red
3.6418651258969,0.7982110370693118,red
4.527281413570921,1.808374421395819,red
5.404674646139883,1.7252267004967259,red
3.7519661272725444,-0.2164863809401658,red
5.180190051526981,1.6940820373567613,red
5.282149752785223,2.6016400255579963,red
4.770953523887056,1.701481395905188,red
5.0577931412100465,0.7652537846910593,red
2.888360732582394,2.5373224652750554,red
2.396482863705672,0.07489022237173226,red
4.307786229052317,1.3595636717163857,red
5.111471027352425,2.474005736830404,red
3.2368045496275384,0.2637125938051149,red
2.252461580737741,1.1065566251884211,red
4.28663193448622,-0.48608042156893894,red
4.7346905642884005,-0.31619071462321635,red
2.852181050848695,1.9837667485566342,red
3.7708926978324673,1.712541686323402,red
5.897734301732352,0.8690737440715331,red
3.573189395232478,1.1756207060789996,red
4.54254441463698,1.0547105841346682,red
5.395323093421062,2.123685764466801,red
2.8879623305369995,2.4022983904330344,red
4.312272861311705,1.330365563061417,red
4.868676058866422,-0.48830774650672226,red
4.082574576515829,0.29008445963672724,red
4.686112783561277,0.5367568485827368,red
2.835768834004412,1.4460848836099198,red
5.059391889339089,0.4678468158532878,red
3.813535794264996,0.646220940127984,red
2.2040705666397074,1.2888585691570453,red
4.416340410673182,-0.2697506143826245,red
4.36326646522986,2.2596800682253653,red
3.586240297850769,2.1693008355714243,red
0.09943015258024612,3.080897492358572,blue
6.057388220214072,1.2363613970345702,red
1.883861953697732,-0.7774696150751714,red
4.204150892616149,1.746756931364106,red
4.31265976710082,0.1804655387889872,red
5.050290270804126,1.9241330867460391,red
4.170170127147638,1.1634998287610854,red
5.812761489814788,1.883834325669694,red
2.701070137490715,2.1008648330063426,red
5.546808848361966,1.9278249411960187,red
2.9644813838696287,-0.7659353850013662,red
5.5428880110338135,0.2872493307444125,red
4.591192596314186,1.8073970851981649,red
3.5498661020603084,1.861478779567014,red
4.429549648511079,0.49717968142834335,red
4.35548342156731,0.3500230621308589,red
2.5942808708030496,0.7576138889784774,red
4.050950476332578,0.20922893661778452,red
4.086877191983541,1.135868153861185,red
6.113025248005206,0.6236283179812852,red
4.960433406468275,1.2980409172418834,red
3.17801677459825,1.8884176058313815,red
3.922935235382147,-0.6966046735825342,red
4.636669136486959,-0.6358709847273134,red
3.740228805580015,-0.21011600380171092,red
2.1515609861574965,2.3316109260492444,blue
4.017865130508353,-0.819218192655008,red
4.081487203059662,0.8446168611973853,red
3.072193553332635,-0.47889037016573033,red
3.1124650212790863,-0.39312707658150137,red
3.2726995642827474,1.1230677202689514,red
3.7963600018370025,1.8052645483160261,red
3.6255373021465287,1.293346293541913,red
3.3299311679720063,1.925248661267302,red
3.391231049922757,0.20974420435846486,red
2.9711228152847027,0.5167400419113151,red
3.90700492279629,2.1346925917364414,red
3.7833785804990545,0.5180314728560091,red
2.9545045398154444,0.6711974229094102,red
4.177162547419156,3.091527870800007,red
3.842104645550565,0.36197406284529554,red
4.616141607893016,0.08385967688099216,red
6.3223772663372415,0.7249712172496083,red
4.991112198550646,-0.0281222605726561,red
3.1511334296972775,1.4949294188471223,red
3.981807522326197,0.6880646851860472,red
1.1052489963250105,-0.9364155199467648,red
4.907645994245937,3.0253676299407615,red
5.025701005810536,1.2711896967532255,red
5.024047781359371,-0.10575642660268714,red
3.5039999016092196,1.8004020717194755,red
3.1740446823132213,-0.40882428625707257,red
2.9747445511791035,0.9025618220180666,red
3.967797872363112,0.9761330994772173,red
4.357753734415706,3.909692074068174,red
4.516019651357705,0.08640548563749428,red
4.598228909088045,0.9605610762585814,red
4.051361505589058,0.42465264690231086,red
